SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,TotalLatePayments,IncomePerDependent
0,0.431837,56,0,0.117589,1722.0,6,0,2,0,1.0,0,861.0
0,0.324943,60,0,0.10438,4886.0,10,0,0,0,0.0,0,4886.0
0,0.089515,36,0,0.273562,3830.0,9,0,3,0,0.0,0,3830.0
0,0.56639,66,0,0.220715,8344.0,10,0,0,0,2.0,0,2781.33
0,0.044912,50,1,1.307144,5899.0,7,0,0,0,1.0,1,2949.5
0,0.189173,61,0,0.327528,14415.0,9,0,0,0,1.0,0,7207.5
0,0.426356,36,0,0.17816,3036.0,4,0,0,0,1.0,0,1518.0
1,0.151418,30,0,7.760608,8667.0,10,0,0,0,1.0,0,4333.5
0,0.198616,63,0,1.223048,5595.0,6,0,0,1,0.0,1,5595.0
0,0.402355,57,0,1.003099,1328.0,6,0,0,0,0.0,0,1328.0
0,0.252399,39,0,0.189354,2356.0,14,0,0,0,0.0,0,2356.0
1,0.452916,39,2,0.167021,4359.0,7,0,4,2,0.0,4,4359.0
0,0.311585,67,0,0.413714,11966.0,12,0,3,1,1.0,1,5983.0
0,0.202735,35,0,2.930349,7122.0,6,0,0,0,1.0,0,3561.0
0,0.046929,74,0,0.153765,1931.0,10,0,1,0,1.0,0,965.5
0,0.045776,39,1,0.059876,4996.5,8,0,1,0,0.0,1,4996.5
0,0.190035,60,0,0.083955,4996.5,8,0,1,0,1.0,0,2498.25
0,1.0,47,0,0.064704,5372.0,5,0,0,0,0.0,0,5372.0
0,0.331725,60,0,0.25615,3782.0,11,0,1,0,2.0,0,1260.67
0,0.189727,44,0,2.579974,7283.0,7,0,2,0,1.0,0,3641.5
0,0.222577,49,0,0.058403,9051.0,6,0,0,0,0.0,0,9051.0
0,0.449572,52,0,0.542952,3412.0,4,0,1,0,0.0,0,3412.0
0,0.299614,37,0,0.267933,7347.0,7,0,2,0,0.0,0,7347.0
0,0.021297,62,0,0.483134,3777.0,11,0,1,0,0.0,0,3777.0
0,0.418144,44,0,0.286095,8738.0,7,0,1,2,1.0,2,4369.0
0,0.267826,48,0,0.043171,5629.0,9,0,0,0,0.0,0,5629.0
0,0.256533,38,0,0.332908,7226.0,4,0,2,0,2.0,0,2408.67
0,0.312669,21,0,1.864554,2677.0,8,0,0,0,1.0,0,1338.5
0,0.116202,49,0,0.750739,2547.0,8,0,1,0,1.0,0,1273.5
0,0.236511,85,0,0.432313,10471.0,5,0,1,0,0.0,0,10471.0
0,0.153354,62,0,1.444835,4996.5,9,0,2,0,1.0,0,2498.25
0,0.079092,51,0,0.467719,4996.5,6,0,1,0,1.0,0,2498.25
0,0.093656,48,0,0.249144,4996.5,4,0,0,0,0.0,0,4996.5
0,0.14996,52,2,0.225848,4996.5,3,0,1,0,0.0,2,4996.5
0,0.07886,59,0,0.444799,3022.0,11,0,0,0,0.0,0,3022.0
0,0.338333,35,0,3.295789,4409.0,11,0,1,0,1.0,0,2204.5
0,0.227795,67,0,0.170411,4996.5,7,2,1,0,0.0,2,4996.5
0,0.138301,62,0,0.174548,12561.0,7,0,0,5,1.0,5,6280.5
0,0.053886,62,0,1.815829,3232.0,12,0,1,0,2.0,0,1077.33
0,0.116161,58,0,0.752039,23570.0,11,0,0,0,1.0,0,11785.0
0,0.208363,52,0,3.584892,4996.5,4,0,2,0,0.0,0,4996.5
0,0.254027,61,0,3.513949,2133.0,14,0,0,0,1.0,0,1066.5
0,0.172288,60,0,1.653675,4996.5,1,0,0,0,0.0,0,4996.5
0,0.065796,47,0,1.570716,4996.5,12,0,0,0,1.0,0,2498.25
0,0.218251,43,0,0.668779,6955.0,9,0,3,0,0.0,0,6955.0
0,1.0,53,0,0.068527,4749.0,3,0,0,0,0.0,0,4749.0
0,0.449809,73,5,0.212646,5215.0,7,0,0,0,0.0,5,5215.0
0,0.337116,34,0,0.240577,4996.5,7,0,2,0,0.0,0,4996.5
0,0.264428,31,0,2.178837,10851.0,4,0,2,0,0.0,0,10851.0
0,0.322671,54,0,5.014692,1949.0,7,0,1,0,3.0,0,487.25
0,0.391493,52,0,0.611941,4996.5,7,0,1,0,2.0,0,1665.5
0,1.0,54,0,0.808609,6593.0,9,0,0,0,1.0,0,3296.5
0,1.0,55,0,0.293555,17716.0,11,0,2,0,0.0,0,17716.0
0,0.103127,48,0,0.444679,3706.0,6,0,1,0,0.0,0,3706.0
0,0.099745,72,0,0.360651,8610.0,9,0,1,0,1.0,0,4305.0
0,0.550828,29,0,4.903197,11598.0,8,0,1,0,1.0,0,5799.0
0,0.303185,40,0,3.991419,9430.0,8,0,0,0,1.0,0,4715.0
0,0.38955,50,0,0.122079,3831.0,8,0,0,0,0.0,0,3831.0
0,0.187059,28,0,0.700685,2053.0,7,0,1,0,1.0,0,1026.5
0,0.133159,49,1,0.438009,840.0,11,0,1,0,0.0,1,840.0
1,0.458449,75,0,0.007041,3982.0,10,0,0,0,0.0,0,3982.0
0,0.088931,52,0,2.928719,12612.0,7,0,2,0,1.0,0,6306.0
0,0.567841,55,0,10.0,4996.5,9,0,1,0,2.0,0,1665.5
0,0.169336,34,0,2.007237,8605.0,13,0,2,0,0.0,0,8605.0
1,0.119447,43,0,0.388336,2298.0,16,0,0,0,0.0,0,2298.0
0,0.398723,46,0,2.837253,5350.0,5,0,1,0,0.0,0,5350.0
0,0.60517,47,0,1.07043,8657.0,4,0,1,1,0.0,1,8657.0
0,0.140931,69,0,6.589804,2899.0,5,0,0,0,2.0,0,966.33
0,0.093368,59,0,0.925704,5632.0,7,0,1,0,1.0,0,2816.0
0,0.22021,36,0,0.606334,3526.0,6,0,1,1,1.0,1,1763.0
0,0.327224,55,0,0.571509,8639.0,5,0,1,0,1.0,0,4319.5
0,0.244215,58,0,0.433387,5932.0,9,1,1,0,1.0,1,2966.0
0,0.461713,67,0,1.181452,5142.0,6,0,1,1,0.0,1,5142.0
0,0.271775,74,0,3.658558,4996.5,5,0,1,0,0.0,0,4996.5
0,0.495204,37,0,0.164725,4996.5,6,5,0,0,1.0,5,2498.25
0,0.054216,40,0,1.660037,2829.0,8,0,2,0,2.0,0,943.0
0,0.263191,34,0,10.0,4996.5,10,0,0,0,1.0,0,2498.25
0,0.116495,48,0,0.1862,4625.0,8,0,0,0,0.0,0,4625.0
0,1.0,58,0,1.857452,5240.0,7,0,1,0,0.0,0,5240.0
0,0.22309,65,0,0.537127,37034.0,7,0,3,0,0.0,0,37034.0
0,0.346922,50,0,0.10934,6612.0,6,0,0,0,0.0,0,6612.0
0,0.075489,47,0,0.076632,964.0,8,0,0,0,1.0,0,482.0
0,0.251724,54,0,1.433742,3183.0,9,0,1,0,0.0,0,3183.0
1,0.268729,40,0,0.132035,4996.5,9,0,0,0,1.0,0,2498.25
0,0.181334,81,1,1.687983,3775.0,3,0,1,0,0.0,1,3775.0
0,0.20397,29,0,0.683998,4996.5,9,0,1,0,0.0,0,4996.5
0,0.342835,54,0,5.963049,4996.5,8,0,0,0,1.0,0,2498.25
0,0.499231,80,0,0.203468,1455.0,5,0,1,0,1.0,0,727.5
0,0.485104,52,2,0.179616,6683.0,3,0,0,0,0.0,2,6683.0
0,0.467174,49,0,2.464925,4996.5,8,0,1,0,0.0,0,4996.5
0,0.084288,46,1,0.431556,6262.0,9,0,3,0,0.0,1,6262.0
0,0.3697,49,0,1.800139,4520.0,3,0,0,0,1.0,0,2260.0
0,0.388211,71,0,2.901568,1610.0,9,0,2,0,1.0,0,805.0
0,0.130072,21,0,3.880704,7411.0,12,0,1,0,1.0,0,3705.5
0,0.286914,73,0,0.132402,22874.0,11,0,0,1,0.0,1,22874.0
0,0.045189,32,0,0.415727,6818.0,3,0,2,0,2.0,0,2272.67
0,0.606255,48,0,0.075452,3495.0,6,0,0,0,0.0,0,3495.0
0,0.235043,45,0,2.85461,4996.5,9,0,1,0,0.0,0,4996.5
0,0.341987,60,0,0.513237,2376.0,9,0,2,0,4.0,0,475.2
0,0.29931,29,1,0.034983,7061.0,7,0,2,0,0.0,1,7061.0
0,0.25926,58,0,2.464275,11596.0,5,0,0,0,1.0,0,5798.0
0,0.17623,80,0,1.789812,6055.0,15,0,2,0,0.0,0,6055.0
0,0.287918,32,0,0.184026,9319.0,9,0,1,0,5.0,0,1553.17
0,0.072548,54,0,0.482478,8657.0,6,0,1,0,0.0,0,8657.0
0,0.257841,42,0,1.291869,4996.5,14,0,1,0,4.0,0,999.3
0,0.346557,57,0,2.229807,2902.0,7,0,1,1,1.0,1,1451.0
0,0.737996,52,0,0.289177,4996.5,6,0,3,0,0.0,0,4996.5
0,0.144435,43,0,2.033463,4996.5,6,0,2,0,1.0,0,2498.25
0,0.240214,58,0,0.45658,4983.0,11,0,1,5,2.0,5,1661.0
0,0.493397,77,5,0.989736,6404.0,8,0,1,0,0.0,5,6404.0
0,0.23377,49,0,0.8848,18826.0,9,0,2,0,2.0,0,6275.33
0,0.197494,62,0,0.0684,4996.5,10,0,2,0,0.0,0,4996.5
0,1.0,33,0,0.25784,4996.5,6,0,2,0,1.0,0,2498.25
0,0.125832,38,0,0.140954,16074.0,10,0,2,0,0.0,0,16074.0
0,0.513452,58,0,0.228986,4996.5,16,2,0,0,1.0,2,2498.25
0,0.579264,72,0,0.882308,9569.0,7,0,1,0,1.0,0,4784.5
0,0.476367,56,0,0.238258,7864.0,10,0,2,0,0.0,0,7864.0
0,0.197252,47,0,0.899564,4996.5,10,0,1,0,0.0,0,4996.5
0,0.366891,51,0,0.160499,2059.0,8,0,0,0,4.0,0,411.8
0,0.200879,34,0,0.408972,1621.0,11,0,0,0,0.0,0,1621.0
0,0.288532,60,0,3.591433,4889.0,10,0,0,0,1.0,0,2444.5
0,0.242563,64,0,0.227659,4996.5,10,0,2,0,0.0,0,4996.5
1,0.125007,45,0,1.538336,13154.0,8,0,3,0,1.0,0,6577.0
0,0.146657,45,0,0.104514,13050.0,3,0,1,0,1.0,0,6525.0
0,0.129579,55,0,1.648964,3474.0,8,0,0,0,0.0,0,3474.0
0,0.164628,45,0,0.210398,4996.5,10,0,1,0,0.0,0,4996.5
0,0.1451,51,0,0.257842,4638.0,12,0,2,0,0.0,0,4638.0
1,0.550438,81,0,2.116963,4996.5,3,1,1,0,3.0,1,1249.12
0,0.272493,48,0,0.034286,5441.0,10,0,0,0,0.0,0,5441.0
0,0.144478,46,0,0.486599,7681.0,6,1,3,0,0.0,1,7681.0
0,1.0,42,0,1.872962,4280.0,12,0,0,0,0.0,0,4280.0
0,0.075212,62,0,0.067488,10452.0,6,0,3,0,0.0,0,10452.0
1,0.166747,49,0,0.502438,7021.0,10,0,1,0,3.0,0,1755.25
0,0.477931,42,0,0.139278,4996.5,7,0,0,0,1.0,0,2498.25
0,1.0,70,0,0.263584,14301.0,9,0,1,0,1.0,0,7150.5
0,0.234569,71,1,0.685431,1658.0,8,0,2,0,1.0,1,829.0
0,0.161102,43,0,1.085317,4565.0,10,0,1,0,1.0,0,2282.5
0,0.410743,25,0,1.068445,10652.0,8,0,1,0,0.0,0,10652.0
0,0.286949,66,0,2.54221,2756.0,8,0,0,0,0.0,0,2756.0
0,0.43842,42,0,0.455259,6295.0,10,0,2,0,0.0,0,6295.0
0,1.0,63,0,0.290359,7590.0,11,0,2,0,0.0,0,7590.0
0,0.068239,24,0,0.986044,2469.0,12,0,1,0,2.0,0,823.0
0,0.121082,64,0,2.25597,4637.0,10,0,1,0,1.0,0,2318.5
0,1.0,35,0,0.260056,4336.0,9,0,0,0,0.0,0,4336.0
0,0.08189,62,0,0.84277,3160.0,6,0,0,0,0.0,0,3160.0
0,1.0,52,0,1.032623,30987.0,6,0,2,0,1.0,0,15493.5
0,0.328016,38,1,0.629253,2669.0,6,0,0,0,2.0,1,889.67
0,0.111771,46,0,0.931494,10981.0,12,0,1,0,3.0,0,2745.25
0,0.295625,61,0,1.3943,3589.0,6,0,0,0,0.0,0,3589.0
0,0.410272,53,0,0.811924,4996.5,9,0,1,0,0.0,0,4996.5
0,0.187074,60,0,0.593076,5336.0,11,0,1,0,2.0,0,1778.67
0,0.18393,79,0,0.521668,8260.0,12,0,1,0,1.0,0,4130.0
0,0.020169,30,0,2.071351,10264.0,4,0,0,0,2.0,0,3421.33
0,0.338079,74,0,0.937463,17151.0,10,0,1,0,1.0,0,8575.5
0,0.053944,53,0,2.350692,50000.0,12,0,1,5,1.0,5,25000.0
0,0.40983,39,0,0.697054,6005.0,8,0,1,0,1.0,0,3002.5
0,0.152849,33,0,1.318783,2891.0,3,0,1,0,1.0,0,1445.5
0,0.359568,49,0,1.175532,7060.0,3,3,1,0,1.0,3,3530.0
0,0.257217,64,0,0.301894,3972.0,4,0,0,1,1.0,1,1986.0
0,0.299401,50,0,0.032792,4996.5,11,0,2,0,1.0,0,2498.25
0,0.146551,73,0,0.084576,1741.0,6,0,0,0,1.0,0,870.5
0,0.190283,31,0,1.658537,32684.0,9,5,1,0,1.0,5,16342.0
0,0.094389,51,0,1.183228,9748.0,4,0,2,0,1.0,0,4874.0
0,0.0369,34,0,0.608907,4996.5,7,0,3,0,0.0,0,4996.5
0,1.0,57,2,0.815998,2787.0,10,0,2,0,1.0,2,1393.5
0,0.370829,64,0,0.273015,9441.0,7,0,0,0,1.0,0,4720.5
0,0.249735,46,0,0.253783,12595.0,7,0,0,0,0.0,0,12595.0
0,0.290734,21,0,0.431049,1776.0,11,0,1,0,2.0,0,592.0
0,0.275303,54,0,1.59073,8694.0,9,0,1,0,0.0,0,8694.0
0,0.101412,58,0,2.111781,1034.0,5,1,1,0,0.0,1,1034.0
0,0.350207,57,0,0.898585,4575.0,2,0,2,0,2.0,0,1525.0
0,0.523335,69,0,0.682898,11963.0,8,0,0,0,1.0,0,5981.5
0,0.144158,37,0,0.568605,3161.0,8,0,0,0,0.0,0,3161.0
1,0.126555,61,0,0.378809,1472.0,9,0,1,0,1.0,0,736.0
0,0.418178,68,2,0.05648,4996.5,4,0,1,0,2.0,2,1665.5
0,0.067459,27,0,1.725231,4996.5,7,0,0,0,1.0,0,2498.25
0,0.439751,56,0,1.395475,8132.0,5,0,1,0,0.0,0,8132.0
0,0.14567,44,0,0.86397,2420.0,12,0,1,0,0.0,0,2420.0
0,0.259747,50,0,1.277515,2648.0,5,0,0,0,0.0,0,2648.0
0,0.170539,56,0,5.028487,4996.5,12,0,0,0,0.0,0,4996.5
0,0.449609,45,0,0.328332,5630.0,4,0,2,0,1.0,0,2815.0
0,0.256187,42,0,0.881552,4321.0,4,0,0,0,1.0,0,2160.5
0,0.25268,52,0,0.136795,1899.0,9,0,2,0,1.0,0,949.5
0,0.586293,36,0,4.889833,5738.0,13,0,0,0,0.0,0,5738.0
0,0.349227,36,0,0.666806,11177.0,6,0,3,0,2.0,0,3725.67
0,0.19624,61,0,0.054197,4136.0,8,0,0,0,0.0,0,4136.0
0,0.226934,35,0,0.387995,4996.5,4,0,0,0,0.0,0,4996.5
0,0.378098,61,0,2.878217,6115.0,10,0,0,0,1.0,0,3057.5
0,0.136347,58,0,1.450069,1875.0,6,0,3,0,0.0,0,1875.0
0,0.154858,27,1,4.414991,25470.0,7,0,0,3,2.0,4,8490.0
1,1.0,42,0,0.531603,3372.0,9,2,0,0,0.0,2,3372.0
0,0.255986,68,0,1.640232,8307.0,5,0,1,0,2.0,0,2769.0
0,0.179178,38,0,0.949909,4996.5,8,0,2,0,4.0,0,999.3
0,0.100053,45,0,0.922817,4996.5,6,0,2,0,1.0,0,2498.25
1,0.074444,58,0,0.187927,4996.5,11,0,1,1,0.0,1,4996.5
0,0.536468,62,0,0.01532,5982.0,7,0,1,0,0.0,0,5982.0
0,0.295434,48,1,0.567147,1581.0,11,0,2,0,0.0,1,1581.0
0,0.536034,43,0,0.049055,3767.0,10,0,1,0,1.0,0,1883.5
0,0.366443,71,0,1.245775,4996.5,7,0,1,1,0.0,1,4996.5
0,0.084407,76,0,0.366503,3396.0,12,0,1,0,1.0,0,1698.0
0,0.213937,65,0,0.22214,4996.5,6,0,0,0,0.0,0,4996.5
0,0.356591,53,0,0.215154,12102.0,3,0,2,0,1.0,0,6051.0
0,0.299253,40,0,0.665913,17704.0,5,0,0,0,0.0,0,17704.0
0,0.283356,40,0,1.913855,10747.0,13,0,2,0,0.0,0,10747.0
0,0.524789,59,0,0.425361,13580.0,6,0,2,0,0.0,0,13580.0
0,0.492327,57,0,0.244596,4996.5,9,0,0,0,0.0,0,4996.5
0,0.207471,71,0,0.248662,2954.0,5,0,0,0,0.0,0,2954.0
0,1.0,61,0,4.238451,2636.0,7,0,2,0,0.0,0,2636.0
0,1.0,30,0,0.573453,8227.0,10,0,1,0,0.0,0,8227.0
0,0.253791,66,0,0.02273,5893.0,6,2,1,0,0.0,2,5893.0
0,0.064474,38,0,0.378707,4620.0,10,0,1,0,1.0,0,2310.0
0,0.348815,46,0,0.108506,4996.5,5,0,0,0,2.0,0,1665.5
0,0.246938,55,0,0.289141,6795.0,9,0,2,0,0.0,0,6795.0
0,0.177348,79,0,0.147647,2512.0,8,0,2,0,0.0,0,2512.0
0,0.66674,90,0,5.978856,2850.0,7,0,1,0,0.0,0,2850.0
0,1.0,60,0,0.889005,8481.0,8,0,1,0,0.0,0,8481.0
0,0.465761,49,0,2.181943,11309.0,7,0,1,0,0.0,0,11309.0
0,0.346095,59,2,5.871765,7641.0,8,0,1,0,1.0,2,3820.5
0,0.190905,64,2,0.860907,22415.0,17,0,2,0,1.0,2,11207.5
0,0.194552,47,0,10.0,4996.5,8,0,0,0,1.0,0,2498.25
0,0.151742,77,0,0.09654,4996.5,4,1,2,0,0.0,1,4996.5
0,0.105959,55,0,3.294061,2512.0,8,0,1,0,2.0,0,837.33
1,0.616042,58,0,0.768738,1723.0,5,0,1,0,0.0,0,1723.0
0,0.609903,61,0,1.725205,3605.0,8,0,1,0,1.0,0,1802.5
0,0.248926,57,0,0.510836,8978.0,10,0,4,2,0.0,2,8978.0
0,0.522815,63,0,1.330633,21190.0,4,1,2,0,0.0,1,21190.0
0,0.189661,43,0,1.009833,6863.0,11,0,1,0,1.0,0,3431.5
0,0.055478,44,0,0.540295,12518.0,7,0,0,0,1.0,0,6259.0
0,0.528712,36,0,0.720749,4039.0,5,0,1,0,2.0,0,1346.33
0,0.245229,58,0,4.997378,8088.0,8,0,0,1,2.0,1,2696.0
0,0.238043,62,0,0.252983,9496.0,8,0,0,0,1.0,0,4748.0
0,0.160018,58,0,3.857701,4996.5,14,0,2,0,1.0,0,2498.25
0,0.41211,75,0,0.247165,3530.0,7,0,2,0,3.0,0,882.5
0,0.512103,51,0,1.349828,4996.5,12,0,1,0,1.0,0,2498.25
1,0.335564,61,0,0.568059,6121.0,8,0,2,0,1.0,0,3060.5
0,0.218224,36,0,1.290187,4996.5,7,0,0,0,1.0,0,2498.25
0,1.0,46,0,0.873456,703.0,10,0,1,0,1.0,0,351.5
1,0.218192,61,1,1.13364,3667.0,9,0,0,1,1.0,2,1833.5
0,0.527395,63,1,1.302279,4641.0,8,0,2,0,1.0,1,2320.5
0,0.375941,47,0,0.7644,2423.0,11,0,3,0,2.0,0,807.67
0,0.195435,50,0,2.717807,5510.0,7,0,1,0,1.0,0,2755.0
0,0.130654,30,0,1.136763,7369.0,6,0,1,0,1.0,0,3684.5
0,0.098645,47,1,4.972568,8404.0,12,0,0,0,0.0,1,8404.0
0,0.091121,64,0,0.464743,746.0,12,0,1,0,0.0,0,746.0
0,0.063253,60,0,0.25128,1717.0,8,5,0,0,0.0,5,1717.0
0,0.215328,59,0,1.053808,3851.0,8,0,0,0,3.0,0,962.75
0,0.328408,52,0,0.109061,7767.0,9,0,0,0,0.0,0,7767.0
0,0.419799,52,0,2.245262,4996.5,8,0,2,0,0.0,0,4996.5
0,0.571287,42,0,0.39768,7168.0,6,0,0,0,1.0,0,3584.0
0,0.112814,61,0,1.826629,3616.0,10,0,1,0,1.0,0,1808.0
1,1.0,57,1,0.93961,4996.5,5,0,1,0,0.0,1,4996.5
0,0.229448,58,0,0.576955,2744.0,3,0,1,0,1.0,0,1372.0
0,0.290184,44,0,0.896386,4996.5,9,0,1,0,0.0,0,4996.5
0,0.169555,21,3,0.108959,2353.0,7,0,3,0,0.0,3,2353.0
0,0.380927,67,0,0.371413,9701.0,8,0,2,0,0.0,0,9701.0
0,0.10729,45,1,1.589519,5803.0,13,0,1,0,1.0,1,2901.5
0,0.403469,39,0,0.123215,4996.5,5,0,0,1,1.0,1,2498.25
0,0.143395,61,0,1.230364,2906.0,5,0,2,0,0.0,0,2906.0
0,0.194999,46,1,1.710695,1661.0,8,0,0,0,0.0,1,1661.0
0,0.109543,66,0,0.279675,2927.0,10,0,1,0,0.0,0,2927.0
0,0.148122,60,1,2.989978,4996.5,6,0,0,0,1.0,1,2498.25
0,0.713728,61,0,1.607313,738.0,10,0,1,0,1.0,0,369.0
0,0.222109,32,0,3.179749,4196.0,9,0,0,0,1.0,0,2098.0
0,0.718222,68,0,0.942818,10295.0,12,1,1,0,0.0,1,10295.0
0,0.187094,55,0,0.369927,7737.0,12,0,2,0,0.0,0,7737.0
0,0.065511,46,0,2.468453,3304.0,7,0,0,5,0.0,5,3304.0
0,0.238812,54,1,0.615462,4996.5,8,0,2,0,1.0,1,2498.25
0,0.250997,27,0,1.872526,4996.5,13,0,2,0,0.0,0,4996.5
0,0.503892,57,1,0.353075,5535.0,11,0,1,0,1.0,1,2767.5
0,0.565359,37,0,0.315644,16849.0,5,0,0,0,0.0,0,16849.0
0,0.146727,33,0,0.24886,10665.0,9,0,1,0,1.0,0,5332.5
0,0.132327,30,0,3.314329,7454.0,10,0,1,0,0.0,0,7454.0
0,0.285884,67,0,1.328427,3313.0,5,0,1,0,2.0,0,1104.33
1,0.250864,43,0,0.102526,8954.0,15,0,3,0,0.0,0,8954.0
0,0.107623,73,0,0.418153,1274.0,9,3,0,0,0.0,3,1274.0
0,0.320342,44,5,0.793456,4996.5,6,0,0,0,0.0,5,4996.5
0,0.222077,28,0,3.733304,7839.0,10,0,2,0,0.0,0,7839.0
0,0.197962,36,5,0.431467,8886.0,7,0,1,0,0.0,5,8886.0
0,0.583612,69,0,2.160103,8399.0,8,0,1,0,1.0,0,4199.5
0,0.27021,49,0,4.646467,6222.0,8,0,0,0,1.0,0,3111.0
0,0.661648,44,0,0.137119,4202.0,10,0,1,0,2.0,0,1400.67
0,0.265054,54,1,0.655492,7558.0,8,0,1,0,0.0,1,7558.0
0,0.226477,59,0,0.279072,2293.0,9,0,1,0,3.0,0,573.25
0,0.096365,67,0,3.493251,2500.0,11,0,1,0,1.0,0,1250.0
0,0.152729,72,0,1.207228,5163.0,7,0,1,1,1.0,1,2581.5
0,0.19667,46,0,0.359924,5645.0,6,0,1,0,0.0,0,5645.0
0,0.493532,33,0,0.188571,1140.0,5,0,2,0,1.0,0,570.0
0,0.092466,46,0,0.287214,7073.0,4,0,2,0,0.0,0,7073.0
0,0.523631,55,0,0.195237,9119.0,10,0,0,0,1.0,0,4559.5
0,0.081066,38,0,0.310992,4620.0,10,0,2,0,0.0,0,4620.0
0,0.403514,38,0,0.287749,32845.0,8,0,1,0,1.0,0,16422.5
0,0.146778,56,0,1.162195,2845.0,8,0,0,0,1.0,0,1422.5
0,0.378639,51,0,0.234958,3681.0,6,0,2,1,1.0,1,1840.5
0,0.254279,52,0,1.114963,3582.0,7,0,4,0,1.0,0,1791.0
0,1.0,41,0,0.269428,4624.0,15,0,0,0,0.0,0,4624.0
0,0.121224,48,2,0.14804,4996.5,8,0,2,0,1.0,2,2498.25
1,0.431112,39,0,0.45023,4996.5,12,0,0,0,1.0,0,2498.25
0,0.147173,64,3,0.285632,3174.0,7,0,2,0,0.0,3,3174.0
0,0.102526,66,0,0.152398,4545.0,6,0,0,1,0.0,1,4545.0
0,0.561789,26,0,0.290596,13132.0,9,0,1,0,0.0,0,13132.0
0,0.502568,38,0,4.052943,28618.0,11,0,2,0,1.0,0,14309.0
0,0.444513,31,0,0.370418,14305.0,9,0,2,0,1.0,0,7152.5
1,0.067283,42,0,0.860822,2643.0,6,0,1,0,1.0,0,1321.5
0,0.189601,50,0,0.267869,2816.0,11,0,1,0,0.0,0,2816.0
1,0.062154,31,0,1.551836,4996.5,10,0,1,0,0.0,0,4996.5
0,0.244096,39,0,0.1252,4996.5,13,1,0,0,1.0,1,2498.25
0,0.323695,37,0,2.404231,4305.0,8,0,2,0,0.0,0,4305.0
0,0.444376,54,0,1.818592,4996.5,6,0,1,0,1.0,0,2498.25
0,0.224704,52,0,0.526625,3291.0,2,0,2,0,1.0,0,1645.5
1,0.135965,41,0,4.206651,9005.0,13,3,0,0,1.0,3,4502.5
0,0.272051,54,5,1.587382,8535.0,8,0,1,0,0.0,5,8535.0
0,0.132069,44,1,10.0,4187.0,5,0,2,0,2.0,1,1395.67
0,0.485734,48,0,1.535329,8490.0,9,5,0,0,0.0,5,8490.0
0,0.309505,75,0,0.16312,797.0,7,0,1,0,0.0,0,797.0
0,0.293988,70,0,0.281016,5340.0,3,0,2,0,1.0,0,2670.0
0,0.542483,33,0,1.828367,9784.0,12,0,2,0,0.0,0,9784.0
0,0.322651,63,0,0.101605,2524.0,7,0,0,0,3.0,0,631.0
0,0.095047,63,0,0.561887,2517.0,7,0,1,0,0.0,0,2517.0
1,0.14913,35,0,0.016702,4996.5,6,0,3,0,0.0,0,4996.5
0,0.298308,63,0,1.874629,17534.0,8,0,1,0,0.0,0,17534.0
0,0.154962,73,0,0.531423,4996.5,6,0,0,0,1.0,0,2498.25
0,0.340536,36,0,0.362145,5960.0,10,0,0,0,0.0,0,5960.0
0,0.442301,39,0,0.550885,7967.0,7,0,0,2,1.0,2,3983.5
0,0.185853,66,0,0.258659,16475.0,7,0,2,0,0.0,0,16475.0
0,0.113915,55,0,0.16284,4345.0,6,0,0,0,0.0,0,4345.0
0,0.081562,59,0,0.641217,3192.0,4,0,1,1,0.0,1,3192.0
0,0.382082,56,0,0.369304,5644.0,4,0,0,0,0.0,0,5644.0
0,0.196482,57,0,0.184922,13728.0,5,0,0,0,0.0,0,13728.0
1,0.414459,33,0,5.953274,4289.0,8,2,2,0,1.0,2,2144.5
0,1.0,66,2,0.539898,4996.5,9,0,0,0,0.0,2,4996.5
0,0.313068,68,0,0.363525,1432.0,8,0,1,0,2.0,0,477.33
1,0.32418,48,0,0.578908,1850.0,8,0,2,0,0.0,0,1850.0
0,0.058681,51,1,0.54224,9813.0,4,0,0,0,0.0,1,9813.0
0,0.225657,30,0,0.472283,3802.0,4,0,1,0,0.0,0,3802.0
0,1.0,59,0,0.109917,3022.0,5,0,1,0,0.0,0,3022.0
0,0.219253,60,0,2.977909,4996.5,6,0,1,0,2.0,0,1665.5
0,0.368326,51,0,0.226604,5260.0,9,0,0,0,0.0,0,5260.0
0,0.420728,67,1,4.064376,4996.5,8,0,0,0,0.0,1,4996.5
0,0.141368,47,0,0.148273,3950.0,5,0,1,0,0.0,0,3950.0
0,0.390187,59,0,1.832283,14464.0,6,0,0,0,0.0,0,14464.0
0,0.168799,37,0,2.105861,4996.5,8,0,0,0,0.0,0,4996.5
0,0.364464,51,0,0.664422,1355.0,7,0,1,0,2.0,0,451.67
0,0.366368,49,0,0.071534,6387.0,8,0,3,0,2.0,0,2129.0
0,0.46914,55,0,0.69131,2639.0,13,0,1,0,0.0,0,2639.0
0,0.105933,46,0,2.920528,4029.0,3,0,2,0,0.0,0,4029.0
0,0.22599,50,0,0.116311,6294.0,10,0,1,0,2.0,0,2098.0
0,0.153747,63,0,0.382955,4145.0,11,0,1,0,1.0,0,2072.5
